sku,instanceType,family,regionCode,location,operatingSystem,tenancy,vcpu,memory_gb,price_usd_hour,unit,price_per_vcpu,price_per_gb
ESGE59TCDBSQKCQY,h1.4xlarge,h1,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,1.038,Hrs,0.064875,0.01621875
EU7KHA9PJG89R4QD,c5a.xlarge,c5a,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.172,Hrs,0.043,0.0215
EUCFNNTMS23HXXMW,r6gd.2xlarge,r6gd,eu-west-1,EU (Ireland),Linux,Shared,8.0,64.0,0.512,Hrs,0.064,0.008
EVJ3ZJSJQW6BK5B9,c6gn.16xlarge,c6gn,eu-west-1,EU (Ireland),Linux,Shared,64.0,128.0,3.1232,Hrs,0.0488,0.0244
EVRJVXG5BNBBNCZG,m6i.16xlarge,m6i,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,3.424,Hrs,0.0535,0.013375
EW755ATT2BDDBS4Y,i7ie.metal-48xl,i7ie,eu-west-1,EU (Ireland),Linux,Shared,192.0,1536.0,27.6,Hrs,0.14375,0.01796875
EWQQVNGNRZK6Q9A7,d3en.12xlarge,d3en,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,7.69656,Hrs,0.160345,0.04008625
EX9QNZYDRPBGXQDZ,i3en.xlarge,i3en,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.5,Hrs,0.125,0.015625
EXHQF7C692SWAHGH,m7a.metal-48xl,m7a,eu-west-1,EU (Ireland),Linux,Shared,192.0,768.0,12.4032,Hrs,0.0646,0.01615
EZGCDQFZ4JUFWWDT,u-6tb1.112xlarge,u-6tb1,eu-west-1,EU (Ireland),Linux,Shared,448.0,6144.0,61.1,Hrs,0.1363839285714286,0.0099446614583333
F2NGC99ZABCH62MD,m5a.2xlarge,m5a,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.384,Hrs,0.048,0.012
F344JBE84B7GY8AA,i8g.24xlarge,i8g,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,9.0768,Hrs,0.09455,0.01181875
F3VADBY3Z6MMHKTQ,x1.16xlarge,x1,eu-west-1,EU (Ireland),Linux,Shared,64.0,976.0,8.003,Hrs,0.125046875,0.0081997950819672
F3WTM6UUGQ6SEZ8H,r5b.12xlarge,r5b,eu-west-1,EU (Ireland),Linux,Shared,48.0,384.0,4.008,Hrs,0.0835,0.0104375
F639GZXWZB6BQZ64,c8g.xlarge,c8g,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.17056,Hrs,0.04264,0.02132
F9QY9USH3CC54ZTS,r5a.16xlarge,r5a,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,4.064,Hrs,0.0635,0.0079375
FBQGBVMUSBS5FBXD,x2gd.metal,x2gd,eu-west-1,EU (Ireland),Linux,Shared,64.0,1024.0,6.4,Hrs,0.1,0.00625
FHVJHTWM2P64TV2R,r7iz.16xlarge,r7iz,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,6.656,Hrs,0.104,0.013
FJKXDQZ69ZK7DPG3,c8g.8xlarge,c8g,eu-west-1,EU (Ireland),Linux,Shared,32.0,64.0,1.36448,Hrs,0.04264,0.02132
FJWE44GUNWYRDA3M,m5ad.2xlarge,m5ad,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.46,Hrs,0.0575,0.014375
FKUWJPREQABNNUU2,r5dn.24xlarge,r5dn,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,8.928,Hrs,0.093,0.011625
FM3V8YF8A5UYN849,inf1.xlarge,inf1,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.254,Hrs,0.0635,0.03175
FP7ADFVQG7J653BQ,r7a.medium,r7a,eu-west-1,EU (Ireland),Linux,Shared,1.0,8.0,0.08513,Hrs,0.08513,0.01064125
FP7Z96TTU3VFSX2H,m5.large,m5,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.107,Hrs,0.0535,0.013375
FSS42UA3US5PWMV7,cr1.8xlarge,cr1,eu-west-1,EU (Ireland),Linux,Shared,32.0,244.0,3.75,Hrs,0.1171875,0.0153688524590163
FTMFQBDT3UED3MC6,c5ad.4xlarge,c5ad,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,0.784,Hrs,0.049,0.0245
FZ7D9RQ3ZCKJ7H3S,m7a.12xlarge,m7a,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,3.1008,Hrs,0.0646,0.01615
FZA565GF43QW76V8,r6gd.4xlarge,r6gd,eu-west-1,EU (Ireland),Linux,Shared,16.0,128.0,1.024,Hrs,0.064,0.008
FZZDZCUGBUUEF73N,c8g.4xlarge,c8g,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,0.68224,Hrs,0.04264,0.02132
G236SARNZUU7X8GS,t3.2xlarge,t3,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.3648,Hrs,0.0456,0.0114
G26JDQWFU86GC2HJ,r6in.8xlarge,r6in,eu-west-1,EU (Ireland),Linux,Shared,32.0,256.0,3.12624,Hrs,0.097695,0.012211875
G2JRWMZ4TH8WDF33,m7i.2xlarge,m7i,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.4494,Hrs,0.056175,0.01404375
G2ZV484T6YNYDY3K,m6idn.4xlarge,m6idn,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,1.42272,Hrs,0.08892,0.02223
G3QHJM4PFVWR3K3J,m7i-flex.2xlarge,m7i-flex,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.42692,Hrs,0.053365,0.01334125
G47F9R3A5H3EEM43,i3en.large,i3en,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.25,Hrs,0.125,0.015625
G4N2B4QQKAEYAFYN,c7gd.16xlarge,c7gd,eu-west-1,EU (Ireland),Linux,Shared,64.0,128.0,3.296,Hrs,0.0515,0.02575
G79YAJ5GVF6728K6,m5dn.large,m5dn,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.152,Hrs,0.076,0.019
G8HP89ZSMHWP7CPA,r5.12xlarge,r5,eu-west-1,EU (Ireland),Linux,Shared,48.0,384.0,3.384,Hrs,0.0705,0.0088125
GBJ2VTTPRG4BVGBB,c7i.large,c7i,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.09576,Hrs,0.04788,0.02394
GCE52574ZK3QXFJP,r7i.12xlarge,r7i,eu-west-1,EU (Ireland),Linux,Shared,48.0,384.0,3.5532,Hrs,0.074025,0.009253125
GDC2D87WYZBYPRPT,r5ad.xlarge,r5ad,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.292,Hrs,0.073,0.009125
GDKYM5GXC92884Y3,m6i.12xlarge,m6i,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,2.568,Hrs,0.0535,0.013375
GFD4SSY24QB4C333,c7i-flex.12xlarge,c7i-flex,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.18333,Hrs,0.0454860416666666,0.0227430208333333
GMGJET65VQXBT4RJ,d3.xlarge,d3,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.609,Hrs,0.15225,0.01903125
GQ4GPR72YH8DDRBW,m6in.2xlarge,m6in,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.62244,Hrs,0.077805,0.01945125
GRGS59VTUHTMJUH9,r7iz.metal-16xl,r7iz,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,6.656,Hrs,0.104,0.013
GSVH5QDDKG2WQ7WQ,r5n.large,r5n,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.167,Hrs,0.0835,0.0104375
GW5JVTDTM4UUHXUX,t3.small,t3,eu-west-1,EU (Ireland),Linux,Shared,2.0,2.0,0.0228,Hrs,0.0114,0.0114
H2NVRKQAFR9EX5NJ,r6i.2xlarge,r6i,eu-west-1,EU (Ireland),Linux,Shared,8.0,64.0,0.564,Hrs,0.0705,0.0088125
H2VHM8Q9796AK3XD,c5ad.12xlarge,c5ad,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.352,Hrs,0.0489999999999999,0.0244999999999999
H4R7PWQCKEH9WRSS,g3.16xlarge,g3,eu-west-1,EU (Ireland),Linux,Shared,64.0,488.0,4.84,Hrs,0.075625,0.0099180327868852
H5BFJEKG7FWH5C2G,i3.16xlarge,i3,eu-west-1,EU (Ireland),Linux,Shared,64.0,488.0,5.504,Hrs,0.086,0.0112786885245901
H75SYEUWNBTGGGU5,r8g.48xlarge,r8g,eu-west-1,EU (Ireland),Linux,Shared,192.0,1536.0,12.65664,Hrs,0.0659199999999999,0.0082399999999999
HB5V2X8TXQUTDZBV,c1.medium,c1,eu-west-1,EU (Ireland),Linux,Shared,2.0,1.7,0.148,Hrs,0.074,0.0870588235294117
HB99EQKJN33B9BTB,i7ie.12xlarge,i7ie,eu-west-1,EU (Ireland),Linux,Shared,48.0,384.0,6.9,Hrs,0.14375,0.01796875
HBQR2JFQJ5PUC4MT,r8g.24xlarge,r8g,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,6.32832,Hrs,0.0659199999999999,0.0082399999999999
HC72TJQM7F3C47TJ,c6gd.medium,c6gd,eu-west-1,EU (Ireland),Linux,Shared,1.0,2.0,0.0436,Hrs,0.0436,0.0218
HF7N6NNE7N8GDMBE,t2.medium,t2,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.05,Hrs,0.025,0.0125
HG3TP7M3FQZ54HKR,m2.4xlarge,m2,eu-west-1,EU (Ireland),Linux,Shared,8.0,68.4,1.1,Hrs,0.1375,0.0160818713450292
HHB8UEVY8E99HKB3,r6i.large,r6i,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.141,Hrs,0.0705,0.0088125
HKDJ3D46CFZC2C9F,r5dn.metal,r5dn,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,8.928,Hrs,0.093,0.011625
HM7UK2EAVNNWE6R3,c7gn.8xlarge,c7gn,eu-west-1,EU (Ireland),Linux,Shared,32.0,64.0,2.256,Hrs,0.0705,0.03525
HMFSUZQU6R8ZYS6J,m7gd.xlarge,m7gd,eu-west-1,EU (Ireland),Linux,Shared,4.0,16.0,0.2381,Hrs,0.059525,0.01488125
HNFU7R9H4NW62ECB,p3.8xlarge,p3,eu-west-1,EU (Ireland),Linux,Shared,32.0,244.0,13.22,Hrs,0.413125,0.0541803278688524
HNKY83Z77VRXC2UH,m5.xlarge,m5,eu-west-1,EU (Ireland),Linux,Shared,4.0,16.0,0.214,Hrs,0.0535,0.013375
HNS95CZU3R6CS883,m5a.16xlarge,m5a,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,3.072,Hrs,0.048,0.012
HPPMDRDSYEG4FFEM,c5.metal,c5,eu-west-1,EU (Ireland),Linux,Shared,96.0,192.0,4.608,Hrs,0.0479999999999999,0.0239999999999999
HQX2J6V6JZBS3SYJ,g5.4xlarge,g5,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,1.81287,Hrs,0.113304375,0.02832609375
HRP7ZCDYWDWBKPN3,r7gd.large,r7gd,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.1512,Hrs,0.0756,0.00945
HT4XAHK2TNA8QNV7,m8g.xlarge,m8g,eu-west-1,EU (Ireland),Linux,Shared,4.0,16.0,0.20008,Hrs,0.05002,0.012505
HUR96BZEUM9ZQAKA,m5.4xlarge,m5,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,0.856,Hrs,0.0535,0.013375
HXETA33TSRR6BDJA,r6g.metal,r6g,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,3.6096,Hrs,0.0564,0.00705
HXHGQR7VS7MN2B8S,m5n.2xlarge,m5n,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.532,Hrs,0.0665,0.016625
HXR4NNPTACSUW67H,m7i.24xlarge,m7i,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,5.3928,Hrs,0.056175,0.01404375
HY7CTGER2UK3C6ZK,m6in.large,m6in,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.15561,Hrs,0.077805,0.01945125
J6ETBXSGH4RDK22R,m6idn.32xlarge,m6idn,eu-west-1,EU (Ireland),Linux,Shared,128.0,512.0,11.38176,Hrs,0.08892,0.02223
J7J63KYN96RJHEYJ,r6g.4xlarge,r6g,eu-west-1,EU (Ireland),Linux,Shared,16.0,128.0,0.9024,Hrs,0.0564,0.00705
J7KVERF4DZG4E2WY,x2iezn.8xlarge,x2iezn,eu-west-1,EU (Ireland),Linux,Shared,32.0,1024.0,8.0,Hrs,0.25,0.0078125
J7T5UMXCXBET7UB7,m7a.32xlarge,m7a,eu-west-1,EU (Ireland),Linux,Shared,128.0,512.0,8.2688,Hrs,0.0646,0.01615
JAX3WN7U3YSQZMZZ,m5dn.metal,m5dn,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,7.296,Hrs,0.076,0.019
JCGH3TQ7N6H5HMRN,c7gn.metal,c7gn,eu-west-1,EU (Ireland),Linux,Shared,64.0,128.0,4.512,Hrs,0.0705,0.03525
JDAJZWGDN6QXUQAA,c6in.xlarge,c6in,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.2562,Hrs,0.06405,0.032025
JF8BW6KN2T4UZCJU,r7g.xlarge,r7g,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.2397,Hrs,0.059925,0.007490625
JFD9NGQY9EVP3UY9,t4g.2xlarge,t4g,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.2944,Hrs,0.0368,0.0092
JFR43QQ84JC2DWP5,c6gn.large,c6gn,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.0976,Hrs,0.0488,0.0244
JGARSQC8JTUV7JE8,m5ad.24xlarge,m5ad,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,5.52,Hrs,0.0574999999999999,0.0143749999999999
JGXNGK5X7WE7K3VF,m3.large,m3,eu-west-1,EU (Ireland),Linux,Shared,2.0,7.5,0.146,Hrs,0.073,0.0194666666666666
JJ4BDZYM955P7SYX,r6idn.2xlarge,r6idn,eu-west-1,EU (Ireland),Linux,Shared,8.0,64.0,0.87048,Hrs,0.10881,0.01360125
JNX3U685V3N94P68,m6id.32xlarge,m6id,eu-west-1,EU (Ireland),Linux,Shared,128.0,512.0,8.4672,Hrs,0.06615,0.0165375
JNXU8TMWT6ZMZTT6,m5ad.large,m5ad,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.115,Hrs,0.0575,0.014375
JQXKJREVPGUM7B73,c5a.12xlarge,c5a,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.064,Hrs,0.043,0.0215
JRGENBJ9FYPQPM79,c8g.2xlarge,c8g,eu-west-1,EU (Ireland),Linux,Shared,8.0,16.0,0.34112,Hrs,0.04264,0.02132
JTGYSAS6JF4XF4W3,m7a.16xlarge,m7a,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,4.1344,Hrs,0.0646,0.01615
JTYJQ6UDVP3SQGAR,c6i.xlarge,c6i,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.1824,Hrs,0.0456,0.0228
JVSNJUDYZBCP5EPU,c7i-flex.4xlarge,c7i-flex,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,0.72778,Hrs,0.04548625,0.022743125
JWEQJ8MFXHKGAVAQ,r8g.metal-48xl,r8g,eu-west-1,EU (Ireland),Linux,Shared,192.0,1536.0,12.65664,Hrs,0.0659199999999999,0.0082399999999999
JWNYT6WSN2T8WNDF,r6idn.metal,r6idn,eu-west-1,EU (Ireland),Linux,Shared,128.0,1024.0,13.92768,Hrs,0.10881,0.01360125
JYFU75N5Q79WYWZE,t2.xlarge,t2,eu-west-1,EU (Ireland),Linux,Shared,4.0,16.0,0.2016,Hrs,0.0504,0.0126
K24DCJ9F92C7KWQV,r4.8xlarge,r4,eu-west-1,EU (Ireland),Linux,Shared,32.0,244.0,2.3712,Hrs,0.0741,0.0097180327868852
K4G2U7FXQNQNN97R,m5d.24xlarge,m5d,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,6.048,Hrs,0.063,0.01575
K4MUP8PWYT57AXMQ,m5.24xlarge,m5,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,5.136,Hrs,0.0535,0.013375
K5H6D6T94SXVE2X9,x2idn.16xlarge,x2idn,eu-west-1,EU (Ireland),Linux,Shared,64.0,1024.0,8.003,Hrs,0.125046875,0.0078154296875
K6HFHJSF4BYEGEAG,r5dn.4xlarge,r5dn,eu-west-1,EU (Ireland),Linux,Shared,16.0,128.0,1.488,Hrs,0.093,0.011625
K7YHHNFGTNN2DP28,i3.large,i3,eu-west-1,EU (Ireland),Linux,Shared,2.0,15.25,0.172,Hrs,0.086,0.0112786885245901
KA4SV38KSZMK9Z83,i7ie.24xlarge,i7ie,eu-west-1,EU (Ireland),Linux,Shared,96.0,768.0,13.8,Hrs,0.14375,0.01796875
KB8TSZN8946JWSX9,m5d.8xlarge,m5d,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,2.016,Hrs,0.063,0.01575
KBF7BAB9W5CT3MVE,c6id.12xlarge,c6id,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.7468,Hrs,0.057225,0.0286125
KCMDZ3S7CQS4KRAB,x2iezn.4xlarge,x2iezn,eu-west-1,EU (Ireland),Linux,Shared,16.0,512.0,4.0,Hrs,0.25,0.0078125
KDFQDDZ2FTCTP9DD,r6gd.xlarge,r6gd,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.256,Hrs,0.064,0.008
KDZQEEUVGX72YXEC,m6id.large,m6id,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.1323,Hrs,0.06615,0.0165375
KEY62DXZ3EPD9R9D,m7i.48xlarge,m7i,eu-west-1,EU (Ireland),Linux,Shared,192.0,768.0,10.7856,Hrs,0.056175,0.01404375
KF282E4GFUHGQB7G,m6gd.8xlarge,m6gd,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,1.6128,Hrs,0.0504,0.0126
KG2342MUYQD6T4BK,t3.nano,t3,eu-west-1,EU (Ireland),Linux,Shared,2.0,0.5,0.0057,Hrs,0.00285,0.0114
KG7TBAN9GZ7VCZRZ,c6gd.16xlarge,c6gd,eu-west-1,EU (Ireland),Linux,Shared,64.0,128.0,2.7904,Hrs,0.0436,0.0218
KHES72B5P2J5VXYC,c6id.24xlarge,c6id,eu-west-1,EU (Ireland),Linux,Shared,96.0,192.0,5.4936,Hrs,0.057225,0.0286125
KJTHQD45QQMAZCV5,r5dn.large,r5dn,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.186,Hrs,0.093,0.011625
KKQD5EPCF8JFUDDA,i2.xlarge,i2,eu-west-1,EU (Ireland),Linux,Shared,4.0,30.5,0.938,Hrs,0.2345,0.0307540983606557
KKRMJSSVZJKEP8XN,m8g.metal-24xl,m8g,eu-west-1,EU (Ireland),Linux,Shared,96.0,384.0,4.80192,Hrs,0.05002,0.012505
KPHX8G22RTM8G2Q2,g5.48xlarge,g5,eu-west-1,EU (Ireland),Linux,Shared,192.0,768.0,18.18233,Hrs,0.0946996354166666,0.0236749088541666
KPQDNX9YMUA29HRQ,p2.xlarge,p2,eu-west-1,EU (Ireland),Linux,Shared,4.0,61.0,0.972,Hrs,0.243,0.0159344262295081
KQK2272R2CVMYFT7,r5b.16xlarge,r5b,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,5.344,Hrs,0.0835,0.0104375
KRNG9M6MTRNQKZ5N,i7ie.2xlarge,i7ie,eu-west-1,EU (Ireland),Linux,Shared,8.0,64.0,1.15,Hrs,0.14375,0.01796875
KU4FY3SJRYYG5XXY,i4i.large,i4i,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.189,Hrs,0.0945,0.0118125
KUX2TKV2MNF8G5Q6,c7gd.12xlarge,c7gd,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.472,Hrs,0.0515,0.02575
M25HNXWMDHJM3JSG,c7a.8xlarge,c7a,eu-west-1,EU (Ireland),Linux,Shared,32.0,64.0,1.76192,Hrs,0.05506,0.02753
M2Q85G7YCFFDJH26,c7gn.4xlarge,c7gn,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,1.128,Hrs,0.0705,0.03525
M6FPUH6B6BJXFHT6,m7gd.2xlarge,m7gd,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,0.4763,Hrs,0.0595375,0.014884375
M6WSNPEDM5PQ9DBN,c7gd.8xlarge,c7gd,eu-west-1,EU (Ireland),Linux,Shared,32.0,64.0,1.648,Hrs,0.0515,0.02575
M8C4C3TV3N46SSY7,im4gn.8xlarge,im4gn,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,3.20883,Hrs,0.1002759375,0.025068984375
MAMT9KDDJDAJT9GN,a1.metal,a1,eu-west-1,EU (Ireland),Linux,Shared,16.0,32.0,0.461,Hrs,0.0288125,0.01440625
MEXXU2E49JRXTRE4,x2gd.xlarge,x2gd,eu-west-1,EU (Ireland),Linux,Shared,4.0,64.0,0.4,Hrs,0.1,0.00625
MF8MCNYZWNPNASQA,m5d.12xlarge,m5d,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,3.024,Hrs,0.063,0.01575
MH8HQAK9VRMEJNX8,i4i.2xlarge,i4i,eu-west-1,EU (Ireland),Linux,Shared,8.0,64.0,0.757,Hrs,0.094625,0.011828125
MMNM5NNJRE45GKBE,c5n.2xlarge,c5n,eu-west-1,EU (Ireland),Linux,Shared,8.0,21.0,0.488,Hrs,0.061,0.0232380952380952
MPED8HRHUKYG9SYR,m6in.12xlarge,m6in,eu-west-1,EU (Ireland),Linux,Shared,48.0,192.0,3.73464,Hrs,0.077805,0.01945125
MPVEJW2KM6RUN7YB,t4g.small,t4g,eu-west-1,EU (Ireland),Linux,Shared,2.0,2.0,0.0184,Hrs,0.0092,0.0092
MUTTFS4HCZQBM3C5,d3en.2xlarge,d3en,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,1.283,Hrs,0.160375,0.04009375
MVGCXZNBFT3T9SB6,r7a.xlarge,r7a,eu-west-1,EU (Ireland),Linux,Shared,4.0,32.0,0.34052,Hrs,0.08513,0.01064125
MXJV9AGZ39T9ZFYF,r7i.8xlarge,r7i,eu-west-1,EU (Ireland),Linux,Shared,32.0,256.0,2.3688,Hrs,0.074025,0.009253125
MXVWYE5V5ZSDDVUU,r7g.large,r7g,eu-west-1,EU (Ireland),Linux,Shared,2.0,16.0,0.1199,Hrs,0.05995,0.00749375
MY32DZDWHCRK7CHH,c5n.4xlarge,c5n,eu-west-1,EU (Ireland),Linux,Shared,16.0,42.0,0.976,Hrs,0.061,0.0232380952380952
MY34M56N9KVPBWDG,c6i.large,c6i,eu-west-1,EU (Ireland),Linux,Shared,2.0,4.0,0.0912,Hrs,0.0456,0.0228
MYHPC9DHXHXE4RB8,a1.2xlarge,a1,eu-west-1,EU (Ireland),Linux,Shared,8.0,16.0,0.2304,Hrs,0.0288,0.0144
MZP6S92QTWVWN7UK,i7ie.6xlarge,i7ie,eu-west-1,EU (Ireland),Linux,Shared,24.0,192.0,3.45,Hrs,0.14375,0.01796875
N32SVFGZJ9NSZMT2,c5.9xlarge,c5,eu-west-1,EU (Ireland),Linux,Shared,36.0,72.0,1.728,Hrs,0.048,0.024
N45J86GJAXMBC3MG,c5n.18xlarge,c5n,eu-west-1,EU (Ireland),Linux,Shared,72.0,192.0,4.392,Hrs,0.061,0.022875
N4GFWDESRDPPYJ8N,m6i.large,m6i,eu-west-1,EU (Ireland),Linux,Shared,2.0,8.0,0.107,Hrs,0.0535,0.013375
N6EG4B95S6W9FERA,x1e.8xlarge,x1e,eu-west-1,EU (Ireland),Linux,Shared,32.0,976.0,8.0,Hrs,0.25,0.0081967213114754
N6KDUVR23T758UUC,t2.small,t2,eu-west-1,EU (Ireland),Linux,Shared,1.0,2.0,0.025,Hrs,0.025,0.0125
N6ZHMQAV6V2GSZ9U,c5d.24xlarge,c5d,eu-west-1,EU (Ireland),Linux,Shared,96.0,192.0,5.232,Hrs,0.0545,0.02725
N7MDK3CT7CKSV5P8,c7a.medium,c7a,eu-west-1,EU (Ireland),Linux,Shared,1.0,2.0,0.05506,Hrs,0.05506,0.02753
NCV45468R25CPNHB,m6id.8xlarge,m6id,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,2.1168,Hrs,0.06615,0.0165375
NDCYBYSW6DGD7U3G,h1.8xlarge,h1,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,2.076,Hrs,0.064875,0.01621875
NH5CAU96YQV2C5EC,x2iezn.6xlarge,x2iezn,eu-west-1,EU (Ireland),Linux,Shared,24.0,768.0,6.0,Hrs,0.25,0.0078125
NHJQAMFXEA6V4UQT,im4gn.16xlarge,im4gn,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,6.41766,Hrs,0.1002759375,0.025068984375
NJZAQ2J3Y5AYVV6C,d3en.8xlarge,d3en,eu-west-1,EU (Ireland),Linux,Shared,32.0,128.0,5.13104,Hrs,0.160345,0.04008625
NKV79YJPKD73AQP6,m6a.4xlarge,m6a,eu-west-1,EU (Ireland),Linux,Shared,16.0,64.0,0.7704,Hrs,0.04815,0.0120375
NR52AT8CKNX3HQKY,c7a.xlarge,c7a,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.22024,Hrs,0.05506,0.02753
NSCRWEDQZZESFDFG,m1.large,m1,eu-west-1,EU (Ireland),Linux,Shared,2.0,7.5,0.19,Hrs,0.095,0.0253333333333333
NV44PJXFFQV9UNQZ,d2.8xlarge,d2,eu-west-1,EU (Ireland),Linux,Shared,36.0,244.0,5.88,Hrs,0.1633333333333333,0.0240983606557377
NWFQUCWUQPAS65MY,m7gd.metal,m7gd,eu-west-1,EU (Ireland),Linux,Shared,64.0,256.0,3.8102,Hrs,0.059534375,0.01488359375
NWX8FVW4QY5C2SMU,r5d.4xlarge,r5d,eu-west-1,EU (Ireland),Linux,Shared,16.0,128.0,1.28,Hrs,0.08,0.01
P2KE3JYU9KQ2RD7B,g5.2xlarge,g5,eu-west-1,EU (Ireland),Linux,Shared,8.0,32.0,1.35296,Hrs,0.16912,0.04228
P3CTRQJY7SHQ6BJR,m3.2xlarge,m3,eu-west-1,EU (Ireland),Linux,Shared,8.0,30.0,0.585,Hrs,0.073125,0.0195
P4CM6V3Q4QPB3Q58,r7gd.4xlarge,r7gd,eu-west-1,EU (Ireland),Linux,Shared,16.0,128.0,1.2096,Hrs,0.0756,0.00945
P53XZA3C7S786YKG,r7gd.16xlarge,r7gd,eu-west-1,EU (Ireland),Linux,Shared,64.0,512.0,4.8384,Hrs,0.0756,0.00945
P75KF3MVS7BD8VRA,c3.2xlarge,c3,eu-west-1,EU (Ireland),Linux,Shared,8.0,15.0,0.478,Hrs,0.05975,0.0318666666666666
P7CCNHSZU2V6XTA7,c5ad.xlarge,c5ad,eu-west-1,EU (Ireland),Linux,Shared,4.0,8.0,0.196,Hrs,0.049,0.0245
P7JTZV2EPW3T8GT2,m2.2xlarge,m2,eu-west-1,EU (Ireland),Linux,Shared,4.0,34.2,0.55,Hrs,0.1375,0.0160818713450292
PAF2TCYDAJ8U2C8T,c5d.12xlarge,c5d,eu-west-1,EU (Ireland),Linux,Shared,48.0,96.0,2.616,Hrs,0.0545,0.02725
PCKAVX9UQTRXBNNF,m4.10xlarge,m4,eu-west-1,EU (Ireland),Linux,Shared,40.0,160.0,2.22,Hrs,0.0555,0.013875
